,id,atlas_id,name,acronym,parent_structure_id,depth,graph_order,structure_id_path,color_hex_triplet,color_hex_code,safe_name,beryl_id,cosmos_id
941,96,860,Dorsal cochlear nucleus,DCO,607,7,941,/997/8/343/1065/354/386/607/96/,FFA5D2,#FFA5D2,Dorsal cochlear nucleus,96,1065
942,101,861,Ventral cochlear nucleus,VCO,607,7,942,/997/8/343/1065/354/386/607/101/,FFA5D2,#FFA5D2,Ventral cochlear nucleus,101,1065
943,720,89,Dorsal column nuclei,DCN,386,6,943,/997/8/343/1065/354/386/720/,FFA5D2,#FFA5D2,Dorsal column nuclei,997,1065
944,711,88,Cuneate nucleus,CU,720,7,944,/997/8/343/1065/354/386/720/711/,FFA5D2,#FFA5D2,Cuneate nucleus,711,1065
945,1039,129,Gracile nucleus,GR,720,7,945,/997/8/343/1065/354/386/720/1039/,FFA5D2,#FFA5D2,Gracile nucleus,1039,1065
946,903,112,External cuneate nucleus,ECU,386,6,946,/997/8/343/1065/354/386/903/,FFA5D2,#FFA5D2,External cuneate nucleus,903,1065
947,642,221,Nucleus of the trapezoid body,NTB,386,6,947,/997/8/343/1065/354/386/642/,FFA5D2,#FFA5D2,Nucleus of the trapezoid body,642,1065
948,651,222,Nucleus of the solitary tract,NTS,386,6,948,/997/8/343/1065/354/386/651/,FFA5D2,#FFA5D2,Nucleus of the solitary tract,651,1065
949,659,223,Nucleus of the solitary tract central part,NTSce,651,7,949,/997/8/343/1065/354/386/651/659/,FFA5D2,#FFA5D2,Nucleus of the solitary tract central part,651,1065
950,666,224,Nucleus of the solitary tract commissural part,NTSco,651,7,950,/997/8/343/1065/354/386/651/666/,FFA5D2,#FFA5D2,Nucleus of the solitary tract commissural part,651,1065
951,674,225,Nucleus of the solitary tract gelatinous part,NTSge,651,7,951,/997/8/343/1065/354/386/651/674/,FFA5D2,#FFA5D2,Nucleus of the solitary tract gelatinous part,651,1065
952,682,226,Nucleus of the solitary tract lateral part,NTSl,651,7,952,/997/8/343/1065/354/386/651/682/,FFA5D2,#FFA5D2,Nucleus of the solitary tract lateral part,651,1065
953,691,227,Nucleus of the solitary tract medial part,NTSm,651,7,953,/997/8/343/1065/354/386/651/691/,FFA5D2,#FFA5D2,Nucleus of the solitary tract medial part,651,1065
954,429,336,Spinal nucleus of the trigeminal caudal part,SPVC,386,6,954,/997/8/343/1065/354/386/429/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal caudal part,429,1065
955,437,337,Spinal nucleus of the trigeminal interpolar part,SPVI,386,6,955,/997/8/343/1065/354/386/437/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal interpolar part,437,1065
956,445,338,Spinal nucleus of the trigeminal oral part,SPVO,386,6,956,/997/8/343/1065/354/386/445/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal oral part,445,1065
957,77,858,Spinal nucleus of the trigeminal oral part caudal dorsomedial part,SPVOcdm,445,7,957,/997/8/343/1065/354/386/445/77/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal oral part caudal dorsomedial part,445,1065
958,53,855,Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone,SPVOmdmd,445,7,958,/997/8/343/1065/354/386/445/53/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal oral part middle dorsomedial part dorsal zone,445,1065
959,61,856,Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone,SPVOmdmv,445,7,959,/997/8/343/1065/354/386/445/61/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal oral part middle dorsomedial part ventral zone,445,1065
960,45,854,Spinal nucleus of the trigeminal oral part rostral dorsomedial part,SPVOrdm,445,7,960,/997/8/343/1065/354/386/445/45/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal oral part rostral dorsomedial part,445,1065
961,69,857,Spinal nucleus of the trigeminal oral part ventrolateral part,SPVOvl,445,7,961,/997/8/343/1065/354/386/445/69/,FFA5D2,#FFA5D2,Spinal nucleus of the trigeminal oral part ventrolateral part,445,1065
962,589508451,-2,Paratrigeminal nucleus,Pa5,386,6,962,/997/8/343/1065/354/386/589508451/,FFA5D2,#FFA5D2,Paratrigeminal nucleus,589508451,1065
963,789,381,Nucleus z,z,386,6,963,/997/8/343/1065/354/386/789/,FFA5D2,#FFA5D2,Nucleus z,997,1065
964,370,187,Medulla motor related,MY-mot,354,5,964,/997/8/343/1065/354/370/,FFB3D9,#FFB3D9,Medulla motor related,997,1065
965,653,364,Abducens nucleus,VI,370,6,965,/997/8/343/1065/354/370/653/,FFB3D9,#FFB3D9,Abducens nucleus,653,1065
966,568,919,Accessory abducens nucleus,ACVI,370,6,966,/997/8/343/1065/354/370/568/,FFB3D9,#FFB3D9,Accessory abducens nucleus,997,1065
967,661,365,Facial motor nucleus,VII,370,6,967,/997/8/343/1065/354/370/661/,FFB3D9,#FFB3D9,Facial motor nucleus,661,1065
968,576,920,Accessory facial motor nucleus,ACVII,370,6,968,/997/8/343/1065/354/370/576/,FFB3D9,#FFB3D9,Accessory facial motor nucleus,997,1065
969,640,928,Efferent vestibular nucleus,EV,370,6,969,/997/8/343/1065/354/370/640/,FFB3D9,#FFB3D9,Efferent vestibular nucleus,997,1065
970,135,16,Nucleus ambiguus,AMB,370,6,970,/997/8/343/1065/354/370/135/,FFB3D9,#FFB3D9,Nucleus ambiguus,135,1065
971,939,824,Nucleus ambiguus dorsal division,AMBd,135,7,971,/997/8/343/1065/354/370/135/939/,FFB3D9,#FFB3D9,Nucleus ambiguus dorsal division,135,1065
972,143,17,Nucleus ambiguus ventral division,AMBv,135,7,972,/997/8/343/1065/354/370/135/143/,FFB3D9,#FFB3D9,Nucleus ambiguus ventral division,135,1065
973,839,104,Dorsal motor nucleus of the vagus nerve,DMX,370,6,973,/997/8/343/1065/354/370/839/,FFB3D9,#FFB3D9,Dorsal motor nucleus of the vagus nerve,839,1065
974,887,110,Efferent cochlear group,ECO,370,6,974,/997/8/343/1065/354/370/887/,FFB3D9,#FFB3D9,Efferent cochlear group,997,1065
975,1048,130,Gigantocellular reticular nucleus,GRN,370,6,975,/997/8/343/1065/354/370/1048/,FFB3D9,#FFB3D9,Gigantocellular reticular nucleus,1048,1065
976,372,470,Infracerebellar nucleus,ICB,370,6,976,/997/8/343/1065/354/370/372/,FFB3D9,#FFB3D9,Infracerebellar nucleus,372,1065
977,83,151,Inferior olivary complex,IO,370,6,977,/997/8/343/1065/354/370/83/,FFB3D9,#FFB3D9,Inferior olivary complex,83,1065
978,136,865,Intermediate reticular nucleus,IRN,370,6,978,/997/8/343/1065/354/370/136/,FFB3D9,#FFB3D9,Intermediate reticular nucleus,136,1065
979,106,154,Inferior salivatory nucleus,ISN,370,6,979,/997/8/343/1065/354/370/106/,FFB3D9,#FFB3D9,Inferior salivatory nucleus,106,1065
980,203,166,Linear nucleus of the medulla,LIN,370,6,980,/997/8/343/1065/354/370/203/,FFB3D9,#FFB3D9,Linear nucleus of the medulla,203,1065
981,235,170,Lateral reticular nucleus,LRN,370,6,981,/997/8/343/1065/354/370/235/,FFB3D9,#FFB3D9,Lateral reticular nucleus,235,1065
982,955,826,Lateral reticular nucleus magnocellular part,LRNm,235,7,982,/997/8/343/1065/354/370/235/955/,FFB3D9,#FFB3D9,Lateral reticular nucleus magnocellular part,235,1065
983,963,827,Lateral reticular nucleus parvicellular part,LRNp,235,7,983,/997/8/343/1065/354/370/235/963/,FFB3D9,#FFB3D9,Lateral reticular nucleus parvicellular part,235,1065
984,307,179,Magnocellular reticular nucleus,MARN,370,6,984,/997/8/343/1065/354/370/307/,FFB3D9,#FFB3D9,Magnocellular reticular nucleus,307,1065
985,395,190,Medullary reticular nucleus,MDRN,370,6,985,/997/8/343/1065/354/370/395/,FFB3D9,#FFB3D9,Medullary reticular nucleus,395,1065
986,1098,844,Medullary reticular nucleus dorsal part,MDRNd,395,7,986,/997/8/343/1065/354/370/395/1098/,FFB3D9,#FFB3D9,Medullary reticular nucleus dorsal part,395,1065
987,1107,845,Medullary reticular nucleus ventral part,MDRNv,395,7,987,/997/8/343/1065/354/370/395/1107/,FFB3D9,#FFB3D9,Medullary reticular nucleus ventral part,395,1065
988,852,247,Parvicellular reticular nucleus,PARN,370,6,988,/997/8/343/1065/354/370/852/,FFB3D9,#FFB3D9,Parvicellular reticular nucleus,852,1065
989,859,248,Parasolitary nucleus,PAS,370,6,989,/997/8/343/1065/354/370/859/,FFB3D9,#FFB3D9,Parasolitary nucleus,859,1065
990,938,258,Paragigantocellular reticular nucleus,PGRN,370,6,990,/997/8/343/1065/354/370/938/,FFB3D9,#FFB3D9,Paragigantocellular reticular nucleus,938,1065
991,970,828,Paragigantocellular reticular nucleus dorsal part,PGRNd,938,7,991,/997/8/343/1065/354/370/938/970/,FFB3D9,#FFB3D9,Paragigantocellular reticular nucleus dorsal part,938,1065
992,978,829,Paragigantocellular reticular nucleus lateral part,PGRNl,938,7,992,/997/8/343/1065/354/370/938/978/,FFB3D9,#FFB3D9,Paragigantocellular reticular nucleus lateral part,938,1065
993,154,443,Perihypoglossal nuclei,PHY,370,6,993,/997/8/343/1065/354/370/154/,FFB3D9,#FFB3D9,Perihypoglossal nuclei,997,1065
994,161,444,Nucleus intercalatus,NIS,154,7,994,/997/8/343/1065/354/370/154/161/,FFB3D9,#FFB3D9,Nucleus intercalatus,997,1065
995,177,446,Nucleus of Roller,NR,154,7,995,/997/8/343/1065/354/370/154/177/,FFB3D9,#FFB3D9,Nucleus of Roller,177,1065
996,169,445,Nucleus prepositus,PRP,154,7,996,/997/8/343/1065/354/370/154/169/,FFB3D9,#FFB3D9,Nucleus prepositus,169,1065
997,995,265,Paramedian reticular nucleus,PMR,370,6,997,/997/8/343/1065/354/370/995/,FFB3D9,#FFB3D9,Paramedian reticular nucleus,995,1065
998,1069,274,Parapyramidal nucleus,PPY,370,6,998,/997/8/343/1065/354/370/1069/,FFB3D9,#FFB3D9,Parapyramidal nucleus,1069,1065
999,185,447,Parapyramidal nucleus deep part,PPYd,1069,7,999,/997/8/343/1065/354/370/1069/185/,FFB3D9,#FFB3D9,Parapyramidal nucleus deep part,1069,1065
1000,193,448,Parapyramidal nucleus superficial part,PPYs,1069,7,1000,/997/8/343/1065/354/370/1069/193/,FFB3D9,#FFB3D9,Parapyramidal nucleus superficial part,1069,1065
1001,701,370,Vestibular nuclei,VNC,370,6,1001,/997/8/343/1065/354/370/701/,FFB3D9,#FFB3D9,Vestibular nuclei,997,1065
1002,209,450,Lateral vestibular nucleus,LAV,701,7,1002,/997/8/343/1065/354/370/701/209/,FFB3D9,#FFB3D9,Lateral vestibular nucleus,209,1065
1003,202,449,Medial vestibular nucleus,MV,701,7,1003,/997/8/343/1065/354/370/701/202/,FFB3D9,#FFB3D9,Medial vestibular nucleus,202,1065
1004,225,452,Spinal vestibular nucleus,SPIV,701,7,1004,/997/8/343/1065/354/370/701/225/,FFB3D9,#FFB3D9,Spinal vestibular nucleus,225,1065
1005,217,451,Superior vestibular nucleus,SUV,701,7,1005,/997/8/343/1065/354/370/701/217/,FFB3D9,#FFB3D9,Superior vestibular nucleus,217,1065
1006,765,378,Nucleus x,x,370,6,1006,/997/8/343/1065/354/370/765/,FFB3D9,#FFB3D9,Nucleus x,765,1065
1007,773,379,Hypoglossal nucleus,XII,370,6,1007,/997/8/343/1065/354/370/773/,FFB3D9,#FFB3D9,Hypoglossal nucleus,773,1065
1008,781,380,Nucleus y,y,370,6,1008,/997/8/343/1065/354/370/781/,FFB3D9,#FFB3D9,Nucleus y,781,1065
1009,76,150,Interstitial nucleus of the vestibular nerve,INV,370,6,1009,/997/8/343/1065/354/370/76/,FFB3D9,#FFB3D9,Interstitial nucleus of the vestibular nerve,997,1065
1010,379,188,Medulla behavioral state related,MY-sat,354,5,1010,/997/8/343/1065/354/379/,FFC6E2,#FFC6E2,Medulla behavioral state related,997,1065
1011,206,308,Nucleus raphe magnus,RM,379,6,1011,/997/8/343/1065/354/379/206/,FFC6E2,#FFC6E2,Nucleus raphe magnus,206,1065
1012,230,311,Nucleus raphe pallidus,RPA,379,6,1012,/997/8/343/1065/354/379/230/,FFC6E2,#FFC6E2,Nucleus raphe pallidus,230,1065
1013,222,310,Nucleus raphe obscurus,RO,379,6,1013,/997/8/343/1065/354/379/222/,FFC6E2,#FFC6E2,Nucleus raphe obscurus,222,1065
1014,512,63,Cerebellum,CB,8,2,1014,/997/8/512/,F0F080,#F0F080,Cerebellum,997,512
1015,528,65,Cerebellar cortex,CBX,512,3,1015,/997/8/512/528/,F0F080,#F0F080,Cerebellar cortex,997,512
1016,1144,1142,Cerebellar cortex molecular layer,CBXmo,528,4,1016,/997/8/512/528/1144/,FFFC91,#FFFC91,Cerebellar cortex molecular layer,997,512
1017,1145,1143,Cerebellar cortex Purkinje layer,CBXpu,528,4,1017,/997/8/512/528/1145/,FFFC91,#FFFC91,Cerebellar cortex Purkinje layer,997,512
1018,1143,1141,Cerebellar cortex granular layer,CBXgr,528,4,1018,/997/8/512/528/1143/,ECE754,#ECE754,Cerebellar cortex granular layer,997,512
1019,645,363,Vermal regions,VERM,528,4,1019,/997/8/512/528/645/,FFFC91,#FFFC91,Vermal regions,997,512
1020,912,396,Lingula (I),LING,645,5,1020,/997/8/512/528/645/912/,FFFC91,#FFFC91,Lingula (I),912,512
1021,10707,-2,Lingula (I) molecular layer,LINGmo,912,6,1021,/997/8/512/528/645/912/10707/,FFFC91,#FFFC91,Lingula (I) molecular layer,912,512
1022,10706,-2,Lingula (I) Purkinje layer,LINGpu,912,6,1022,/997/8/512/528/645/912/10706/,FFFC91,#FFFC91,Lingula (I) Purkinje layer,912,512
1023,10705,-2,Lingula (I) granular layer,LINGgr,912,6,1023,/997/8/512/528/645/912/10705/,ECE754,#ECE754,Lingula (I) granular layer,912,512
1024,920,397,Central lobule,CENT,645,5,1024,/997/8/512/528/645/920/,FFFC91,#FFFC91,Central lobule,997,512
1025,976,404,Lobule II,CENT2,920,6,1025,/997/8/512/528/645/920/976/,FFFC91,#FFFC91,Lobule II,976,512
1026,10710,-2,Lobule II molecular layer,CENT2mo,976,7,1026,/997/8/512/528/645/920/976/10710/,FFFC91,#FFFC91,Lobule II molecular layer,976,512
1027,10709,-2,Lobule II Purkinje layer,CENT2pu,976,7,1027,/997/8/512/528/645/920/976/10709/,FFFC91,#FFFC91,Lobule II Purkinje layer,976,512
1028,10708,-2,Lobule II granular layer,CENT2gr,976,7,1028,/997/8/512/528/645/920/976/10708/,ECE754,#ECE754,Lobule II granular layer,976,512
1029,984,405,Lobule III,CENT3,920,6,1029,/997/8/512/528/645/920/984/,FFFC91,#FFFC91,Lobule III,984,512
1030,10713,-2,Lobule III molecular layer,CENT3mo,984,7,1030,/997/8/512/528/645/920/984/10713/,FFFC91,#FFFC91,Lobule III molecular layer,984,512
1031,10712,-2,Lobule III Purkinje layer,CENT3pu,984,7,1031,/997/8/512/528/645/920/984/10712/,FFFC91,#FFFC91,Lobule III Purkinje layer,984,512
1032,10711,-2,Lobule III granular layer,CENT3gr,984,7,1032,/997/8/512/528/645/920/984/10711/,ECE754,#ECE754,Lobule III granular layer,984,512
1033,928,398,Culmen,CUL,645,5,1033,/997/8/512/528/645/928/,FFFC91,#FFFC91,Culmen,997,512
1034,992,406,Lobule IV,CUL4,928,6,1034,/997/8/512/528/645/928/992/,FFFC91,#FFFC91,Lobule IV,997,512
1035,10716,-2,Lobule IV molecular layer,CUL4mo,992,7,1035,/997/8/512/528/645/928/992/10716/,FFFC91,#FFFC91,Lobule IV molecular layer,997,512
1036,10715,-2,Lobule IV Purkinje layer,CUL4pu,992,7,1036,/997/8/512/528/645/928/992/10715/,FFFC91,#FFFC91,Lobule IV Purkinje layer,997,512
1037,10714,-2,Lobule IV granular layer,CUL4gr,992,7,1037,/997/8/512/528/645/928/992/10714/,ECE754,#ECE754,Lobule IV granular layer,997,512
1038,1001,407,Lobule V,CUL5,928,6,1038,/997/8/512/528/645/928/1001/,FFFC91,#FFFC91,Lobule V,997,512
1039,10719,-2,Lobule V molecular layer,CUL5mo,1001,7,1039,/997/8/512/528/645/928/1001/10719/,FFFC91,#FFFC91,Lobule V molecular layer,997,512
1040,10718,-2,Lobule V Purkinje layer,CUL5pu,1001,7,1040,/997/8/512/528/645/928/1001/10718/,FFFC91,#FFFC91,Lobule V Purkinje layer,997,512
1041,10717,-2,Lobule V granular layer,CUL5gr,1001,7,1041,/997/8/512/528/645/928/1001/10717/,ECE754,#ECE754,Lobule V granular layer,997,512
1042,1091,843,Lobules IV-V,CUL4 5,928,6,1042,/997/8/512/528/645/928/1091/,FFFC91,#FFFC91,Lobules IV-V,1091,512
1043,10722,-2,Lobules IV-V molecular layer,CUL4 5mo,1091,7,1043,/997/8/512/528/645/928/1091/10722/,FFFC91,#FFFC91,Lobules IV-V molecular layer,1091,512
1044,10721,-2,Lobules IV-V Purkinje layer,CUL4 5pu,1091,7,1044,/997/8/512/528/645/928/1091/10721/,FFFC91,#FFFC91,Lobules IV-V Purkinje layer,1091,512
1045,10720,-2,Lobules IV-V granular layer,CUL4 5gr,1091,7,1045,/997/8/512/528/645/928/1091/10720/,ECE754,#ECE754,Lobules IV-V granular layer,1091,512
1046,936,399,Declive (VI),DEC,645,5,1046,/997/8/512/528/645/936/,FFFC91,#FFFC91,Declive (VI),936,512
1047,10725,-2,Declive (VI) molecular layer,DECmo,936,6,1047,/997/8/512/528/645/936/10725/,FFFC91,#FFFC91,Declive (VI) molecular layer,936,512
1048,10724,-2,Declive (VI) Purkinje layer,DECpu,936,6,1048,/997/8/512/528/645/936/10724/,FFFC91,#FFFC91,Declive (VI) Purkinje layer,936,512
1049,10723,-2,Declive (VI) granular layer,DECgr,936,6,1049,/997/8/512/528/645/936/10723/,ECE754,#ECE754,Declive (VI) granular layer,936,512
1050,944,400,Folium-tuber vermis (VII),FOTU,645,5,1050,/997/8/512/528/645/944/,FFFC91,#FFFC91,Folium-tuber vermis (VII),944,512
1051,10728,-2,Folium-tuber vermis (VII) molecular layer,FOTUmo,944,6,1051,/997/8/512/528/645/944/10728/,FFFC91,#FFFC91,Folium-tuber vermis (VII) molecular layer,944,512
1052,10727,-2,Folium-tuber vermis (VII) Purkinje layer,FOTUpu,944,6,1052,/997/8/512/528/645/944/10727/,FFFC91,#FFFC91,Folium-tuber vermis (VII) Purkinje layer,944,512
1053,10726,-2,Folium-tuber vermis (VII) granular layer,FOTUgr,944,6,1053,/997/8/512/528/645/944/10726/,ECE754,#ECE754,Folium-tuber vermis (VII) granular layer,944,512
1054,951,401,Pyramus (VIII),PYR,645,5,1054,/997/8/512/528/645/951/,FFFC91,#FFFC91,Pyramus (VIII),951,512
1055,10731,-2,Pyramus (VIII) molecular layer,PYRmo,951,6,1055,/997/8/512/528/645/951/10731/,FFFC91,#FFFC91,Pyramus (VIII) molecular layer,951,512
1056,10730,-2,Pyramus (VIII) Purkinje layer,PYRpu,951,6,1056,/997/8/512/528/645/951/10730/,FFFC91,#FFFC91,Pyramus (VIII) Purkinje layer,951,512
1057,10729,-2,Pyramus (VIII) granular layer,PYRgr,951,6,1057,/997/8/512/528/645/951/10729/,ECE754,#ECE754,Pyramus (VIII) granular layer,951,512
1058,957,402,Uvula (IX),UVU,645,5,1058,/997/8/512/528/645/957/,FFFC91,#FFFC91,Uvula (IX),957,512
1059,10734,-2,Uvula (IX) molecular layer,UVUmo,957,6,1059,/997/8/512/528/645/957/10734/,FFFC91,#FFFC91,Uvula (IX) molecular layer,957,512
1060,10733,-2,Uvula (IX) Purkinje layer,UVUpu,957,6,1060,/997/8/512/528/645/957/10733/,FFFC91,#FFFC91,Uvula (IX) Purkinje layer,957,512
1061,10732,-2,Uvula (IX) granular layer,UVUgr,957,6,1061,/997/8/512/528/645/957/10732/,ECE754,#ECE754,Uvula (IX) granular layer,957,512
1062,968,403,Nodulus (X),NOD,645,5,1062,/997/8/512/528/645/968/,FFFC91,#FFFC91,Nodulus (X),968,512
1063,10737,-2,Nodulus (X) molecular layer,NODmo,968,6,1063,/997/8/512/528/645/968/10737/,FFFC91,#FFFC91,Nodulus (X) molecular layer,968,512
1064,10736,-2,Nodulus (X) Purkinje layer,NODpu,968,6,1064,/997/8/512/528/645/968/10736/,FFFC91,#FFFC91,Nodulus (X) Purkinje layer,968,512
1065,10735,-2,Nodulus (X) granular layer,NODgr,968,6,1065,/997/8/512/528/645/968/10735/,ECE754,#ECE754,Nodulus (X) granular layer,968,512
1066,1073,133,Hemispheric regions,HEM,528,4,1066,/997/8/512/528/1073/,FFFC91,#FFFC91,Hemispheric regions,997,512
1067,1007,408,Simple lobule,SIM,1073,5,1067,/997/8/512/528/1073/1007/,FFFC91,#FFFC91,Simple lobule,1007,512
1068,10674,-2,Simple lobule molecular layer,SIMmo,1007,6,1068,/997/8/512/528/1073/1007/10674/,FFFC91,#FFFC91,Simple lobule molecular layer,1007,512
1069,10673,-2,Simple lobule Purkinje layer,SIMpu,1007,6,1069,/997/8/512/528/1073/1007/10673/,FFFC91,#FFFC91,Simple lobule Purkinje layer,1007,512
1070,10672,-2,Simple lobule granular layer,SIMgr,1007,6,1070,/997/8/512/528/1073/1007/10672/,ECE754,#ECE754,Simple lobule granular layer,1007,512
1071,1017,409,Ansiform lobule,AN,1073,5,1071,/997/8/512/528/1073/1017/,FFFC91,#FFFC91,Ansiform lobule,997,512
1072,1056,414,Crus 1,ANcr1,1017,6,1072,/997/8/512/528/1073/1017/1056/,FFFC91,#FFFC91,Crus 1,1056,512
1073,10677,-2,Crus 1 molecular layer,ANcr1mo,1056,7,1073,/997/8/512/528/1073/1017/1056/10677/,FFFC91,#FFFC91,Crus 1 molecular layer,1056,512
1074,10676,-2,Crus 1 Purkinje layer,ANcr1pu,1056,7,1074,/997/8/512/528/1073/1017/1056/10676/,FFFC91,#FFFC91,Crus 1 Purkinje layer,1056,512
1075,10675,-2,Crus 1 granular layer,ANcr1gr,1056,7,1075,/997/8/512/528/1073/1017/1056/10675/,ECE754,#ECE754,Crus 1 granular layer,1056,512
1076,1064,415,Crus 2,ANcr2,1017,6,1076,/997/8/512/528/1073/1017/1064/,FFFC91,#FFFC91,Crus 2,1064,512
1077,10680,-2,Crus 2 molecular layer,ANcr2mo,1064,7,1077,/997/8/512/528/1073/1017/1064/10680/,FFFC91,#FFFC91,Crus 2 molecular layer,1064,512
1078,10679,-2,Crus 2 Purkinje layer,ANcr2pu,1064,7,1078,/997/8/512/528/1073/1017/1064/10679/,FFFC91,#FFFC91,Crus 2 Purkinje layer,1064,512
1079,10678,-2,Crus 2 granular layer,ANcr2gr,1064,7,1079,/997/8/512/528/1073/1017/1064/10678/,ECE754,#ECE754,Crus 2 granular layer,1064,512
1080,1025,410,Paramedian lobule,PRM,1073,5,1080,/997/8/512/528/1073/1025/,FFFC91,#FFFC91,Paramedian lobule,1025,512
1081,10683,-2,Paramedian lobule molecular layer,PRMmo,1025,6,1081,/997/8/512/528/1073/1025/10683/,FFFC91,#FFFC91,Paramedian lobule molecular layer,1025,512
1082,10682,-2,Paramedian lobule Purkinje layer,PRMpu,1025,6,1082,/997/8/512/528/1073/1025/10682/,FFFC91,#FFFC91,Paramedian lobule Purkinje layer,1025,512
1083,10681,-2,Paramedian lobule granular layer,PRMgr,1025,6,1083,/997/8/512/528/1073/1025/10681/,ECE754,#ECE754,Paramedian lobule granular layer,1025,512
1084,1033,411,Copula pyramidis,COPY,1073,5,1084,/997/8/512/528/1073/1033/,FFFC91,#FFFC91,Copula pyramidis,1033,512
1085,10686,-2,Copula pyramidis molecular layer,COPYmo,1033,6,1085,/997/8/512/528/1073/1033/10686/,FFFC91,#FFFC91,Copula pyramidis molecular layer,1033,512
1086,10685,-2,Copula pyramidis Purkinje layer,COPYpu,1033,6,1086,/997/8/512/528/1073/1033/10685/,FFFC91,#FFFC91,Copula pyramidis Purkinje layer,1033,512
1087,10684,-2,Copula pyramidis granular layer,COPYgr,1033,6,1087,/997/8/512/528/1073/1033/10684/,ECE754,#ECE754,Copula pyramidis granular layer,1033,512
1088,1041,412,Paraflocculus,PFL,1073,5,1088,/997/8/512/528/1073/1041/,FFFC91,#FFFC91,Paraflocculus,1041,512
1089,10689,-2,Paraflocculus molecular layer,PFLmo,1041,6,1089,/997/8/512/528/1073/1041/10689/,FFFC91,#FFFC91,Paraflocculus molecular layer,1041,512
1090,10688,-2,Paraflocculus Purkinje layer,PFLpu,1041,6,1090,/997/8/512/528/1073/1041/10688/,FFFC91,#FFFC91,Paraflocculus Purkinje layer,1041,512
1091,10687,-2,Paraflocculus granular layer,PFLgr,1041,6,1091,/997/8/512/528/1073/1041/10687/,ECE754,#ECE754,Paraflocculus granular layer,1041,512
1092,1049,413,Flocculus,FL,1073,5,1092,/997/8/512/528/1073/1049/,FFFC91,#FFFC91,Flocculus,1049,512
1093,10692,-2,Flocculus molecular layer,FLmo,1049,6,1093,/997/8/512/528/1073/1049/10692/,FFFC91,#FFFC91,Flocculus molecular layer,1049,512
1094,10691,-2,Flocculus Purkinje layer,FLpu,1049,6,1094,/997/8/512/528/1073/1049/10691/,FFFC91,#FFFC91,Flocculus Purkinje layer,1049,512
1095,10690,-2,Flocculus granular layer,FLgr,1049,6,1095,/997/8/512/528/1073/1049/10690/,ECE754,#ECE754,Flocculus granular layer,1049,512
1096,519,64,Cerebellar nuclei,CBN,512,3,1096,/997/8/512/519/,F0F080,#F0F080,Cerebellar nuclei,997,512
1097,989,123,Fastigial nucleus,FN,519,4,1097,/997/8/512/519/989/,FFFDBC,#FFFDBC,Fastigial nucleus,989,512
1098,91,152,Interposed nucleus,IP,519,4,1098,/997/8/512/519/91/,FFFDBC,#FFFDBC,Interposed nucleus,91,512
1099,846,105,Dentate nucleus,DN,519,4,1099,/997/8/512/519/846/,FFFDBC,#FFFDBC,Dentate nucleus,846,512
1100,589508455,-2,Vestibulocerebellar nucleus,VeCB,519,4,1100,/997/8/512/519/589508455/,FFFDBC,#FFFDBC,Vestibulocerebellar nucleus,589508455,512
1101,1009,691,fiber tracts,fiber tracts,997,1,1101,/997/1009/,CCCCCC,#CCCCCC,fiber tracts,997,997
1102,967,686,cranial nerves,cm,1009,2,1102,/997/1009/967/,CCCCCC,#CCCCCC,cranial nerves,997,997
1103,885,676,terminal nerve,tn,967,3,1103,/997/1009/967/885/,CCCCCC,#CCCCCC,terminal nerve,997,997
1104,949,684,vomeronasal nerve,von,967,3,1104,/997/1009/967/949/,CCCCCC,#CCCCCC,vomeronasal nerve,997,997
1105,840,670,olfactory nerve,In,967,3,1105,/997/1009/967/840/,CCCCCC,#CCCCCC,olfactory nerve,997,997
1106,1016,692,olfactory nerve layer of main olfactory bulb,onl,840,4,1106,/997/1009/967/840/1016/,CCCCCC,#CCCCCC,olfactory nerve layer of main olfactory bulb,997,997
1107,21,568,lateral olfactory tract general,lotg,840,4,1107,/997/1009/967/840/21/,CCCCCC,#CCCCCC,lateral olfactory tract general,997,997
1108,665,507,lateral olfactory tract body,lot,21,5,1108,/997/1009/967/840/21/665/,CCCCCC,#CCCCCC,lateral olfactory tract body,997,997
1109,538,491,dorsal limb,lotd,21,5,1109,/997/1009/967/840/21/538/,CCCCCC,#CCCCCC,dorsal limb,997,997
1110,459,481,accessory olfactory tract,aolt,21,5,1110,/997/1009/967/840/21/459/,CCCCCC,#CCCCCC,accessory olfactory tract,997,997
1111,900,536,anterior commissure olfactory limb,aco,840,4,1111,/997/1009/967/840/900/,CCCCCC,#CCCCCC,anterior commissure olfactory limb,997,997
1112,848,671,optic nerve,IIn,967,3,1112,/997/1009/967/848/,CCCCCC,#CCCCCC,optic nerve,997,997
1113,876,533,accessory optic tract,aot,848,4,1113,/997/1009/967/848/876/,CCCCCC,#CCCCCC,accessory optic tract,997,997
